"family","setting","estimand","n","batch","base_seed","replicate","p_value","legacy_ks_threshold","legacy_quantile_threshold"
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,148,0.598,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,149,0.4,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,150,0.054,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,151,0.648,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,152,0.014,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,153,0.07,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,154,0.176,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,155,0.306,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,156,0.114,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,157,0.238,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,158,0.348,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,159,0.584,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,160,0.88,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,161,0.604,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,162,0.868,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,163,0.832,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,164,0.968,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,165,0.622,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,166,0.122,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,167,0.816,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,168,0.088,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,169,0.938,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,170,0.736,0.05,0.08
"adaptive_loso_signflip","n16_v128","kenergy",16,4,320101,171,0.286,0.05,0.08
