"arm","error","term","method","batch","replicate","data_seed","resample_seed","n","p_features","rank","B","p","reject_005"
"gaussian_global_null","gaussian","group:trait","rotation",1,90,1700090,1753090,20,24,2,399,0.5875,FALSE
"gaussian_global_null","gaussian","group","rotation",1,91,1700091,1751091,20,24,2,399,0.2775,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,91,1700091,1752091,20,24,2,399,0.645,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,91,1700091,1753091,20,24,2,399,0.24,FALSE
"gaussian_global_null","gaussian","group","rotation",1,92,1700092,1751092,20,24,2,399,0.135,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,92,1700092,1752092,20,24,2,399,0.13,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,92,1700092,1753092,20,24,2,399,0.08,FALSE
"gaussian_global_null","gaussian","group","rotation",1,93,1700093,1751093,20,24,2,399,0.59,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,93,1700093,1752093,20,24,2,399,0.54,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,93,1700093,1753093,20,24,2,399,0.4825,FALSE
"gaussian_global_null","gaussian","group","rotation",1,94,1700094,1751094,20,24,2,399,0.5925,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,94,1700094,1752094,20,24,2,399,0.5025,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,94,1700094,1753094,20,24,2,399,0.86,FALSE
"gaussian_global_null","gaussian","group","rotation",1,95,1700095,1751095,20,24,2,399,0.7775,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,95,1700095,1752095,20,24,2,399,0.7825,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,95,1700095,1753095,20,24,2,399,0.8825,FALSE
"gaussian_global_null","gaussian","group","rotation",1,96,1700096,1751096,20,24,2,399,0.0375,TRUE
"gaussian_global_null","gaussian","trait","rotation",1,96,1700096,1752096,20,24,2,399,0.77,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,96,1700096,1753096,20,24,2,399,0.655,FALSE
"gaussian_global_null","gaussian","group","rotation",1,97,1700097,1751097,20,24,2,399,0.685,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,97,1700097,1752097,20,24,2,399,0.8675,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,97,1700097,1753097,20,24,2,399,0.5775,FALSE
"gaussian_global_null","gaussian","group","rotation",1,98,1700098,1751098,20,24,2,399,0.4475,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,98,1700098,1752098,20,24,2,399,0.67,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,98,1700098,1753098,20,24,2,399,0.305,FALSE
"gaussian_global_null","gaussian","group","rotation",1,99,1700099,1751099,20,24,2,399,0.7775,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,99,1700099,1752099,20,24,2,399,0.42,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,99,1700099,1753099,20,24,2,399,0.6125,FALSE
"gaussian_global_null","gaussian","group","rotation",1,100,1700100,1751100,20,24,2,399,0.0475,TRUE
"gaussian_global_null","gaussian","trait","rotation",1,100,1700100,1752100,20,24,2,399,0.745,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,100,1700100,1753100,20,24,2,399,0.5075,FALSE
"gaussian_global_null","gaussian","group","rotation",1,101,1700101,1751101,20,24,2,399,0.9775,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,101,1700101,1752101,20,24,2,399,0.7975,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,101,1700101,1753101,20,24,2,399,0.7125,FALSE
"gaussian_global_null","gaussian","group","rotation",1,102,1700102,1751102,20,24,2,399,0.5925,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,102,1700102,1752102,20,24,2,399,0.7675,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,102,1700102,1753102,20,24,2,399,0.3625,FALSE
"gaussian_global_null","gaussian","group","rotation",1,103,1700103,1751103,20,24,2,399,0.3175,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,103,1700103,1752103,20,24,2,399,0.08,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,103,1700103,1753103,20,24,2,399,0.475,FALSE
"gaussian_global_null","gaussian","group","rotation",1,104,1700104,1751104,20,24,2,399,0.46,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,104,1700104,1752104,20,24,2,399,0.46,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,104,1700104,1753104,20,24,2,399,0.835,FALSE
"gaussian_global_null","gaussian","group","rotation",1,105,1700105,1751105,20,24,2,399,0.6275,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,105,1700105,1752105,20,24,2,399,0.4,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,105,1700105,1753105,20,24,2,399,0.285,FALSE
"gaussian_global_null","gaussian","group","rotation",1,106,1700106,1751106,20,24,2,399,0.985,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,106,1700106,1752106,20,24,2,399,0.63,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,106,1700106,1753106,20,24,2,399,0.8675,FALSE
"gaussian_global_null","gaussian","group","rotation",1,107,1700107,1751107,20,24,2,399,0.7375,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,107,1700107,1752107,20,24,2,399,0.445,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,107,1700107,1753107,20,24,2,399,0.5525,FALSE
"gaussian_global_null","gaussian","group","rotation",1,108,1700108,1751108,20,24,2,399,0.7675,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,108,1700108,1752108,20,24,2,399,0.8075,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,108,1700108,1753108,20,24,2,399,0.8675,FALSE
"gaussian_global_null","gaussian","group","rotation",1,109,1700109,1751109,20,24,2,399,0.69,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,109,1700109,1752109,20,24,2,399,0.3625,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,109,1700109,1753109,20,24,2,399,0.8875,FALSE
"gaussian_global_null","gaussian","group","rotation",1,110,1700110,1751110,20,24,2,399,0.4425,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,110,1700110,1752110,20,24,2,399,0.9925,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,110,1700110,1753110,20,24,2,399,0.975,FALSE
"gaussian_global_null","gaussian","group","rotation",1,111,1700111,1751111,20,24,2,399,0.4875,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,111,1700111,1752111,20,24,2,399,0.62,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,111,1700111,1753111,20,24,2,399,0.58,FALSE
"gaussian_global_null","gaussian","group","rotation",1,112,1700112,1751112,20,24,2,399,0.4475,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,112,1700112,1752112,20,24,2,399,0.095,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,112,1700112,1753112,20,24,2,399,0.0425,TRUE
"gaussian_global_null","gaussian","group","rotation",1,113,1700113,1751113,20,24,2,399,0.25,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,113,1700113,1752113,20,24,2,399,0.64,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,113,1700113,1753113,20,24,2,399,0.7575,FALSE
"gaussian_global_null","gaussian","group","rotation",1,114,1700114,1751114,20,24,2,399,0.73,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,114,1700114,1752114,20,24,2,399,0.9825,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,114,1700114,1753114,20,24,2,399,0.3125,FALSE
"gaussian_global_null","gaussian","group","rotation",1,115,1700115,1751115,20,24,2,399,0.69,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,115,1700115,1752115,20,24,2,399,0.14,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,115,1700115,1753115,20,24,2,399,0.2475,FALSE
"gaussian_global_null","gaussian","group","rotation",1,116,1700116,1751116,20,24,2,399,0.3125,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,116,1700116,1752116,20,24,2,399,0.085,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,116,1700116,1753116,20,24,2,399,0.065,FALSE
"gaussian_global_null","gaussian","group","rotation",1,117,1700117,1751117,20,24,2,399,0.8925,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,117,1700117,1752117,20,24,2,399,0.92,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,117,1700117,1753117,20,24,2,399,0.9225,FALSE
"gaussian_global_null","gaussian","group","rotation",1,118,1700118,1751118,20,24,2,399,0.71,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,118,1700118,1752118,20,24,2,399,0.84,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,118,1700118,1753118,20,24,2,399,0.425,FALSE
"gaussian_global_null","gaussian","group","rotation",1,119,1700119,1751119,20,24,2,399,0.3825,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,119,1700119,1752119,20,24,2,399,0.735,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,119,1700119,1753119,20,24,2,399,0.685,FALSE
"gaussian_global_null","gaussian","group","rotation",1,120,1700120,1751120,20,24,2,399,0.1525,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,120,1700120,1752120,20,24,2,399,0.1375,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,120,1700120,1753120,20,24,2,399,0.7125,FALSE
"gaussian_global_null","gaussian","group","rotation",1,121,1700121,1751121,20,24,2,399,0.655,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,121,1700121,1752121,20,24,2,399,0.7175,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,121,1700121,1753121,20,24,2,399,0.365,FALSE
"gaussian_global_null","gaussian","group","rotation",1,122,1700122,1751122,20,24,2,399,0.5325,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,122,1700122,1752122,20,24,2,399,0.7225,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,122,1700122,1753122,20,24,2,399,0.625,FALSE
"gaussian_global_null","gaussian","group","rotation",1,123,1700123,1751123,20,24,2,399,0.5625,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,123,1700123,1752123,20,24,2,399,0.0625,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,123,1700123,1753123,20,24,2,399,0.14,FALSE
"gaussian_global_null","gaussian","group","rotation",1,124,1700124,1751124,20,24,2,399,0.5325,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,124,1700124,1752124,20,24,2,399,0.925,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,124,1700124,1753124,20,24,2,399,0.7575,FALSE
"gaussian_global_null","gaussian","group","rotation",1,125,1700125,1751125,20,24,2,399,0.615,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,125,1700125,1752125,20,24,2,399,0.275,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,125,1700125,1753125,20,24,2,399,0.135,FALSE
"gaussian_global_null","gaussian","group","rotation",1,126,1700126,1751126,20,24,2,399,0.2825,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,126,1700126,1752126,20,24,2,399,0.3475,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,126,1700126,1753126,20,24,2,399,0.905,FALSE
"gaussian_global_null","gaussian","group","rotation",1,127,1700127,1751127,20,24,2,399,0.9325,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,127,1700127,1752127,20,24,2,399,0.06,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,127,1700127,1753127,20,24,2,399,0.06,FALSE
"gaussian_global_null","gaussian","group","rotation",1,128,1700128,1751128,20,24,2,399,0.6525,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,128,1700128,1752128,20,24,2,399,0.465,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,128,1700128,1753128,20,24,2,399,0.37,FALSE
"gaussian_global_null","gaussian","group","rotation",1,129,1700129,1751129,20,24,2,399,0.14,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,129,1700129,1752129,20,24,2,399,0.845,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,129,1700129,1753129,20,24,2,399,0.9575,FALSE
"gaussian_global_null","gaussian","group","rotation",1,130,1700130,1751130,20,24,2,399,0.505,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,130,1700130,1752130,20,24,2,399,0.2475,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,130,1700130,1753130,20,24,2,399,0.8425,FALSE
"gaussian_global_null","gaussian","group","rotation",1,131,1700131,1751131,20,24,2,399,0.1225,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,131,1700131,1752131,20,24,2,399,0.185,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,131,1700131,1753131,20,24,2,399,0.1,FALSE
"gaussian_global_null","gaussian","group","rotation",1,132,1700132,1751132,20,24,2,399,0.505,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,132,1700132,1752132,20,24,2,399,0.5575,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,132,1700132,1753132,20,24,2,399,0.4275,FALSE
"gaussian_global_null","gaussian","group","rotation",1,133,1700133,1751133,20,24,2,399,0.6125,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,133,1700133,1752133,20,24,2,399,0.3925,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,133,1700133,1753133,20,24,2,399,0.4075,FALSE
"gaussian_global_null","gaussian","group","rotation",1,134,1700134,1751134,20,24,2,399,0.5925,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,134,1700134,1752134,20,24,2,399,0.185,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,134,1700134,1753134,20,24,2,399,0.2575,FALSE
"gaussian_global_null","gaussian","group","rotation",1,135,1700135,1751135,20,24,2,399,0.845,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,135,1700135,1752135,20,24,2,399,0.2025,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,135,1700135,1753135,20,24,2,399,0.325,FALSE
"gaussian_global_null","gaussian","group","rotation",1,136,1700136,1751136,20,24,2,399,0.5575,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,136,1700136,1752136,20,24,2,399,0.365,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,136,1700136,1753136,20,24,2,399,0.3375,FALSE
"gaussian_global_null","gaussian","group","rotation",1,137,1700137,1751137,20,24,2,399,0.215,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,137,1700137,1752137,20,24,2,399,0.67,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,137,1700137,1753137,20,24,2,399,0.765,FALSE
"gaussian_global_null","gaussian","group","rotation",1,138,1700138,1751138,20,24,2,399,0.8425,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,138,1700138,1752138,20,24,2,399,0.6375,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,138,1700138,1753138,20,24,2,399,0.92,FALSE
"gaussian_global_null","gaussian","group","rotation",1,139,1700139,1751139,20,24,2,399,0.535,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,139,1700139,1752139,20,24,2,399,0.3625,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,139,1700139,1753139,20,24,2,399,0.2525,FALSE
"gaussian_global_null","gaussian","group","rotation",1,140,1700140,1751140,20,24,2,399,0.455,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,140,1700140,1752140,20,24,2,399,0.085,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,140,1700140,1753140,20,24,2,399,0.3525,FALSE
"gaussian_global_null","gaussian","group","rotation",1,141,1700141,1751141,20,24,2,399,0.42,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,141,1700141,1752141,20,24,2,399,0.3125,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,141,1700141,1753141,20,24,2,399,0.4375,FALSE
"gaussian_global_null","gaussian","group","rotation",1,142,1700142,1751142,20,24,2,399,0.655,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,142,1700142,1752142,20,24,2,399,0.6775,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,142,1700142,1753142,20,24,2,399,0.41,FALSE
"gaussian_global_null","gaussian","group","rotation",1,143,1700143,1751143,20,24,2,399,0.61,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,143,1700143,1752143,20,24,2,399,0.295,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,143,1700143,1753143,20,24,2,399,0.345,FALSE
"gaussian_global_null","gaussian","group","rotation",1,144,1700144,1751144,20,24,2,399,0.1425,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,144,1700144,1752144,20,24,2,399,0.0225,TRUE
"gaussian_global_null","gaussian","group:trait","rotation",1,144,1700144,1753144,20,24,2,399,0.0125,TRUE
"gaussian_global_null","gaussian","group","rotation",1,145,1700145,1751145,20,24,2,399,0.105,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,145,1700145,1752145,20,24,2,399,0.0175,TRUE
"gaussian_global_null","gaussian","group:trait","rotation",1,145,1700145,1753145,20,24,2,399,0.15,FALSE
"gaussian_global_null","gaussian","group","rotation",1,146,1700146,1751146,20,24,2,399,0.295,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,146,1700146,1752146,20,24,2,399,0.26,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,146,1700146,1753146,20,24,2,399,0.02,TRUE
"gaussian_global_null","gaussian","group","rotation",1,147,1700147,1751147,20,24,2,399,0.385,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,147,1700147,1752147,20,24,2,399,0.4575,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,147,1700147,1753147,20,24,2,399,0.3025,FALSE
"gaussian_global_null","gaussian","group","rotation",1,148,1700148,1751148,20,24,2,399,0.605,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,148,1700148,1752148,20,24,2,399,0.9,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,148,1700148,1753148,20,24,2,399,0.925,FALSE
"gaussian_global_null","gaussian","group","rotation",1,149,1700149,1751149,20,24,2,399,0.845,FALSE
"gaussian_global_null","gaussian","trait","rotation",1,149,1700149,1752149,20,24,2,399,0.425,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",1,149,1700149,1753149,20,24,2,399,0.5725,FALSE
